Date,Adj Close,Close,High,Low,Open,Volume
2017-10-25,222.98036193847656,255.2899932861328,256.30999755859375,254.0,256.17999267578125,103715300
2017-10-26,223.2686309814453,255.6199951171875,256.29998779296875,255.47999572753906,255.99000549316406,69798000
2017-10-27,225.09410095214844,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500
2017-10-30,224.255615234375,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700
2017-10-31,224.60491943359375,257.1499938964844,257.44000244140625,256.80999755859375,257.17999267578125,60304800
2017-11-01,224.9019317626953,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700
2017-11-02,224.9893341064453,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500
2017-11-03,225.7404327392578,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700
2017-11-06,226.0898895263672,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600
2017-11-07,225.93264770507812,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200
2017-11-08,226.31698608398438,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600
2017-11-09,225.4959716796875,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500
2017-11-10,225.4259796142578,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700
2017-11-13,225.63565063476562,258.3299865722656,258.5899963378906,257.2699890136719,257.30999755859375,50228600
2017-11-14,225.11154174804688,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200
2017-11-15,223.98486328125,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500
2017-11-16,225.88893127441406,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000
2017-11-17,225.22511291503906,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800
2017-11-20,225.60940551757812,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500
2017-11-21,227.08560180664062,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800
2017-11-22,226.8846893310547,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400
2017-11-24,227.40870666503906,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500
2017-11-27,227.29522705078125,260.2300109863281,260.75,260.0,260.4100036621094,52274900
2017-11-28,229.60105895996094,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700
2017-11-29,229.4613800048828,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100
2017-11-30,231.47024536132812,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400
2017-12-01,230.98983764648438,264.4599914550781,265.30999755859375,260.760009765625,264.760009765625,164390900
2017-12-04,230.71038818359375,264.1400146484375,266.79998779296875,264.0799865722656,266.30999755859375,94040600
2017-12-05,229.88058471679688,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,77994500
2017-12-06,229.9242401123047,263.239990234375,263.7300109863281,262.7099914550781,263.29998779296875,75898600
2017-12-07,230.64910888671875,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,77218600
2017-12-08,231.9069366455078,265.510009765625,265.5199890136719,264.0299987792969,265.1600036621094,76563900
2017-12-11,232.605712890625,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,83077500
2017-12-12,233.0162353515625,266.7799987792969,267.32000732421875,266.3500061035156,267.2099914550781,85195800
2017-12-13,232.9900360107422,266.75,267.55999755859375,266.6499938964844,267.05999755859375,102905400
2017-12-14,232.03794860839844,265.6600036621094,267.2200012207031,265.6000061035156,267.0899963378906,100666700
2017-12-15,233.9702606201172,266.510009765625,267.0400085449219,265.3900146484375,265.45001220703125,144610300
2017-12-18,235.45384216308594,268.20001220703125,268.6000061035156,267.9800109863281,268.1000061035156,83653600
2017-12-19,234.54974365234375,267.1700134277344,268.5299987792969,267.0899963378906,268.4800109863281,82382900
2017-12-20,234.42677307128906,267.0299987792969,268.3299865722656,266.69000244140625,268.2699890136719,76751500
2017-12-21,234.9095916748047,267.5799865722656,268.3900146484375,267.29998779296875,267.739990234375,67032300
2017-12-22,234.8480987548828,267.510009765625,267.6400146484375,266.8999938964844,267.6000061035156,78720900
2017-12-26,234.5671844482422,267.19000244140625,267.44000244140625,266.8900146484375,267.04998779296875,45244400
2017-12-27,234.68138122558594,267.32000732421875,267.7300109863281,267.010009765625,267.3800048828125,57751000
2017-12-28,235.16416931152344,267.8699951171875,267.9200134277344,267.45001220703125,267.8900146484375,45116100
2017-12-29,234.27755737304688,266.8599853515625,268.54998779296875,266.6400146484375,268.5299987792969,96007400
2018-01-02,235.9542694091797,268.7699890136719,268.80999755859375,267.3999938964844,267.8399963378906,86655700
2018-01-03,237.4467315673828,270.4700012207031,270.6400146484375,268.9599914550781,268.9599914550781,90070400
2018-01-04,238.44749450683594,271.6099853515625,272.1600036621094,270.5400085449219,271.20001220703125,80636400
2018-01-05,240.03648376464844,273.4200134277344,273.55999755859375,271.95001220703125,272.510009765625,83524000
2018-01-08,240.4755096435547,273.9200134277344,274.1000061035156,272.9800109863281,273.30999755859375,57319200
2018-01-09,241.0198211669922,274.5400085449219,275.25,274.0799865722656,274.3999938964844,57254000
2018-01-10,240.65115356445312,274.1199951171875,274.4200134277344,272.9200134277344,273.67999267578125,69574300
2018-01-11,242.4069366455078,276.1199951171875,276.1199951171875,274.55999755859375,274.75,62361500
2018-01-12,243.98715209960938,277.9200134277344,278.1099853515625,276.0799865722656,276.4200134277344,90816100
2018-01-16,243.15306091308594,276.9700012207031,280.0899963378906,276.17999267578125,279.3500061035156,106555100
2018-01-17,245.47071838378906,279.6099853515625,280.04998779296875,276.9700012207031,278.0299987792969,113258800
2018-01-18,245.05821228027344,279.1400146484375,279.9599914550781,278.5799865722656,279.4800109863281,100728000
2018-01-19,246.1731719970703,280.4100036621094,280.4100036621094,279.1400146484375,279.79998779296875,140920100
2018-01-22,248.17477416992188,282.69000244140625,282.69000244140625,280.1099853515625,280.1700134277344,91322400
2018-01-23,248.70147705078125,283.2900085449219,283.6199951171875,282.3699951171875,282.739990234375,97084700
2018-01-24,248.60487365722656,283.17999267578125,284.70001220703125,281.8399963378906,284.0199890136719,134816100
2018-01-25,248.71029663085938,283.29998779296875,284.2699890136719,282.3999938964844,284.1600036621094,84587300
2018-01-26,251.58984375,286.5799865722656,286.6300048828125,283.9599914550781,284.25,107743100
2018-01-29,249.92172241210938,284.67999267578125,286.42999267578125,284.5,285.92999267578125,90118300
2018-01-30,247.3582305908203,281.760009765625,284.739990234375,281.2200012207031,282.6000061035156,131796400
2018-01-31,247.48117065429688,281.8999938964844,283.29998779296875,280.67999267578125,282.7300109863281,108364800
2018-02-01,247.2002410888672,281.5799865722656,283.05999755859375,280.67999267578125,281.07000732421875,90102500
2018-02-02,241.8187255859375,275.45001220703125,280.2300109863281,275.4100036621094,280.0799865722656,173174800
2018-02-05,231.7052001953125,263.92999267578125,275.8500061035156,263.30999755859375,273.45001220703125,294681800
2018-02-06,236.2703094482422,269.1300048828125,269.70001220703125,258.70001220703125,259.94000244140625,355026800
2018-02-07,234.98863220214844,267.6700134277344,272.3599853515625,267.5799865722656,268.5,167376100
2018-02-08,226.1744384765625,257.6300048828125,268.1700134277344,257.5899963378906,268.010009765625,246449500
