Date,NIFTY
2022-04-18,17173.650391
2022-04-19,16958.650391
2022-04-20,17136.550781
2022-04-21,17392.599609
2022-04-22,17171.949219
2022-04-25,16953.949219
2022-04-26,17200.800781
2022-04-27,17038.400391
2022-04-28,17245.050781
2022-04-29,17102.550781
2022-05-02,17069.099609
2022-05-04,16677.599609
2022-05-05,16682.650391
2022-05-06,16411.25
2022-05-09,16301.849609
2022-05-10,16240.049805
2022-05-11,16167.099609
2022-05-12,15808
2022-05-13,15782.150391
2022-05-16,15842.299805
2022-05-17,16259.299805
2022-05-18,16240.299805
2022-05-19,15809.400391
2022-05-20,16266.150391
2022-05-23,16214.700195
2022-05-24,16125.150391
2022-05-25,16025.799805
2022-05-26,16170.150391
2022-05-27,16352.450195
2022-05-30,16661.400391
2022-05-31,16584.550781
2022-06-01,16522.75
2022-06-02,16628
2022-06-03,16584.300781
2022-06-06,16569.550781
2022-06-07,16416.349609
2022-06-08,16356.25
2022-06-09,16478.099609
2022-06-10,16201.799805
2022-06-13,15774.400391
2022-06-14,15732.099609
2022-06-15,15692.150391
2022-06-16,15360.599609
2022-06-17,15293.5
2022-06-20,15350.150391
2022-06-21,15638.799805
2022-06-22,15413.299805
2022-06-23,15556.650391
2022-06-24,15699.25
2022-06-27,15832.049805
2022-06-28,15850.200195
2022-06-29,15799.099609
2022-06-30,15780.25
2022-07-01,15752.049805
2022-07-04,15835.349609
2022-07-05,15810.849609
2022-07-06,15989.799805
2022-07-07,16132.900391
2022-07-08,16220.599609
2022-07-11,16216
2022-07-12,16058.299805
2022-07-13,15966.650391
2022-07-14,15938.650391
2022-07-15,16049.200195
2022-07-18,16278.5
2022-07-19,16340.549805
2022-07-20,16520.849609
2022-07-21,16605.25
2022-07-22,16719.449219
2022-07-25,16631
2022-07-26,16483.849609
2022-07-27,16641.800781
2022-07-28,16929.599609
2022-07-29,17158.25
2022-08-01,17340.050781
2022-08-02,17345.449219
2022-08-03,17388.150391
2022-08-04,17382
2022-08-05,17397.5
2022-08-08,17525.099609
2022-08-10,17534.75
2022-08-11,17659
2022-08-12,17698.150391
2022-08-16,17825.25
2022-08-17,17944.25
2022-08-18,17956.5
2022-08-19,17758.449219
2022-08-22,17490.699219
2022-08-23,17577.5
2022-08-24,17604.949219
2022-08-25,17522.449219
2022-08-26,17558.900391
2022-08-29,17312.900391
2022-08-30,17759.300781
2022-09-01,17542.800781
2022-09-02,17539.449219
2022-09-05,17665.800781
2022-09-06,17655.599609
2022-09-07,17624.400391
2022-09-08,17798.75
2022-09-09,17833.349609
2022-09-12,17936.349609
2022-09-13,18070.050781
2022-09-14,18003.75
2022-09-15,17877.400391
2022-09-16,17530.849609
2022-09-19,17622.25
2022-09-20,17816.25
2022-09-21,17718.349609
2022-09-22,17629.800781
2022-09-23,17327.349609
2022-09-26,17016.300781
2022-09-27,17007.400391
2022-09-28,16858.599609
2022-09-29,16818.099609
2022-09-30,17094.349609
2022-10-03,16887.349609
2022-10-04,17274.300781
2022-10-06,17331.800781
2022-10-07,17314.650391
2022-10-10,17241
2022-10-11,16983.550781
2022-10-12,17123.599609
2022-10-13,17014.349609
2022-10-14,17185.699219
2022-10-17,17311.800781
2022-10-18,17486.949219
2022-10-19,17512.25
2022-10-20,17563.949219
2022-10-21,17576.300781
2022-10-24,17730.75
2022-10-25,17656.349609
2022-10-27,17736.949219
2022-10-28,17786.800781
2022-10-31,18012.199219
2022-11-01,18145.400391
2022-11-02,18082.849609
2022-11-03,18052.699219
2022-11-04,18117.150391
2022-11-07,18202.800781
2022-11-09,18157
2022-11-10,18028.199219
2022-11-11,18349.699219
2022-11-14,18329.150391
2022-11-15,18403.400391
2022-11-16,18409.650391
2022-11-17,18343.900391
2022-11-18,18307.650391
2022-11-21,18159.949219
2022-11-22,18244.199219
2022-11-23,18267.25
2022-11-24,18484.099609
2022-11-25,18512.75
2022-11-28,18562.75
2022-11-29,18618.050781
2022-11-30,18758.349609
2022-12-01,18812.5
2022-12-02,18696.099609
2022-12-05,18701.050781
2022-12-06,18642.75
2022-12-07,18560.5
2022-12-08,18609.349609
2022-12-09,18496.599609
2022-12-12,18497.150391
2022-12-13,18608
2022-12-14,18660.300781
2022-12-15,18414.900391
2022-12-16,18269
2022-12-19,18420.449219
2022-12-20,18385.300781
2022-12-21,18199.099609
2022-12-22,18127.349609
2022-12-23,17806.800781
2022-12-26,18014.599609
2022-12-27,18132.300781
2022-12-28,18122.5
2022-12-29,18191
2022-12-30,18105.300781
2023-01-02,18197.449219
2023-01-03,18232.550781
2023-01-04,18042.949219
2023-01-05,17992.150391
2023-01-06,17859.449219
2023-01-09,18101.199219
2023-01-10,17914.150391
2023-01-11,17895.699219
2023-01-12,17858.199219
2023-01-13,17956.599609
2023-01-16,17894.849609
2023-01-17,18053.300781
2023-01-18,18165.349609
2023-01-19,18107.849609
2023-01-20,18027.650391
2023-01-23,18118.550781
2023-01-24,18118.300781
2023-01-25,17891.949219
2023-01-27,17604.349609
2023-01-30,17648.949219
2023-01-31,17662.150391
2023-02-01,17616.300781
2023-02-02,17610.400391
2023-02-03,17854.050781
2023-02-06,17764.599609
2023-02-07,17721.5
2023-02-08,17871.699219
2023-02-09,17893.449219
2023-02-10,17856.5
2023-02-13,17770.900391
2023-02-14,17929.849609
2023-02-15,18015.849609
2023-02-16,18035.849609
2023-02-17,17944.199219
2023-02-20,17844.599609
2023-02-21,17826.699219
2023-02-22,17554.300781
2023-02-23,17511.25
2023-02-24,17465.800781
2023-02-27,17392.699219
2023-02-28,17303.949219
2023-03-01,17450.900391
2023-03-02,17321.900391
2023-03-03,17594.349609
2023-03-06,17711.449219
2023-03-08,17754.400391
2023-03-09,17589.599609
2023-03-10,17412.900391
2023-03-13,17154.300781
2023-03-14,17043.300781
2023-03-15,16972.150391
2023-03-16,16985.599609
2023-03-17,17100.050781
2023-03-20,16988.400391
2023-03-21,17107.5
2023-03-22,17151.900391
2023-03-23,17076.900391
2023-03-24,16945.050781
2023-03-27,16985.699219
2023-03-28,16951.699219
2023-03-29,17080.699219
2023-03-31,17359.75
2023-04-03,17398.050781
2023-04-05,17557.050781
2023-04-06,17599.150391
2023-04-10,17624.050781
2023-04-11,17722.300781
2023-04-12,17812.400391
2023-04-13,17828
2023-04-17,17706.849609
2023-04-18,17660.150391
2023-04-19,17618.75
2023-04-20,17624.449219
2023-04-21,17624.050781
2023-04-24,17743.400391
2023-04-25,17769.25
2023-04-26,17813.599609
2023-04-27,17915.050781
2023-04-28,18065
